id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,duration_ms,loudness,cluster
20bLudc6r1NChyZcrjRd7T,0.0173,0.916,0.571,1.11e-06,0.153,0.201,103.521,0.498,183695,-8.241,7
2rJvc7nSYWBKAuNUMx1Cr2,0.0094,0.656,0.612,0.0,0.146,0.225,132.072,0.626,283653,-5.415,11
1h6kgem1ai8vUgO1rZOwfB,0.000634,0.742,0.844,0.0,0.0659,0.0479,131.986,0.416,293840,-4.622,1
3dl8bSF08LQfCf4T6CCksf,0.00584,0.598,0.476,0.0,0.265,0.0333,150.078,0.0545,102422,-3.673,16
03rcC8SVxCa9UdY5qgkITe,0.00821,0.815,0.762,0.0,0.337,0.219,140.092,0.317,130306,-5.045,7
6iaSML1PIYq936g62BDtBq,0.328,0.623,0.692,0.0,0.153,0.0504,79.899,0.566,240051,-5.122,13
6wQlQrTY5mVS8EGaFZVwVF,0.224,0.694,0.685,0.0,0.124,0.133,158.831,0.306,196180,-6.535,7
4VXIryQMWpIdGgYR4TrjT1,0.0769,0.671,0.529,0.000335,0.0856,0.307,161.989,0.203,165820,-7.226,10
0B8QzDH7YWih85V5SEMnyJ,0.0541,0.795,0.568,0.0,0.108,0.142,136.173,0.478,198944,-7.817,7
1ANYHWUz5NqPu2EBALGK9Z,0.432,0.692,0.733,2.32e-06,0.351,0.0313,109.989,0.417,212760,-6.012,23
2UVbBKQOdFAekPTRsnkzcf,0.00263,0.817,0.816,0.0,0.159,0.269,181.982,0.508,190288,-5.402,1
0CsMyYqXKbdznGEXSjSroo,0.023,0.775,0.6,1.85e-05,0.125,0.0857,148.032,0.544,205539,-8.792,1
2rMFawCg4BW65jzbwztXAV,0.352,0.459,0.623,0.0,0.131,0.0489,126.018,0.205,351253,-4.45,23
2niK0GWQ5Czoc9hyibNs4c,0.0123,0.68,0.762,0.0,0.688,0.0946,89.989,0.57,126667,-7.627,18
3dtBVBClM5ms0qCBBrqpUb,0.0836,0.689,0.61,0.0,0.36,0.217,134.923,0.119,235680,-9.004,7
51EC3I1nQXpec4gDk0mQyP,0.113,0.402,0.526,8.33e-06,0.105,0.0904,81.404,0.312,339067,-6.741,16
2dJ4rGtsOHOgvTQawsCRtg,0.2,0.629,0.578,0.0,0.151,0.0428,79.94,0.211,307000,-4.704,16
3xby7fOyqmeON8jsnom0AT,0.00134,0.522,0.728,0.0,0.132,0.0323,124.045,0.18,321560,-3.801,16
5H25xsIuRWUI8GwcoAoeSG,0.00793,0.554,0.54,1.05e-06,0.158,0.0905,116.877,0.162,166320,-5.687,16
0IabpxMpUV7waD7U4uDIMJ,0.398,0.507,0.464,2.62e-05,0.603,0.171,147.984,0.277,242507,-8.531,0
6Yqmv7XJLCrQEauMbPGZSw,0.377,0.648,0.631,0.0,0.12,0.103,105.989,0.142,349933,-5.662,23
6HszFW6X5wM8DKX1SO0LaK,0.0616,0.628,0.827,0.0,0.495,0.04,130.016,0.429,208627,-3.139,14
2hiuiI3ac0I5kJWtkeGHEL,0.000819,0.696,0.8,0.0,0.0954,0.0324,110.013,0.0635,235533,-5.68,16
6scpNkWEmUxmKY7nYjVLsX,0.0335,0.655,0.496,0.0,0.156,0.0364,137.945,0.28,219360,-4.139,7
7EiZI6JVHllARrX9PUvAdX,0.337,0.722,0.331,0.282,0.146,0.0726,143.961,0.102,313547,-7.789,23
3cWmqvMwVQKDigWLSZ3w9h,0.0398,0.773,0.612,0.0,0.142,0.232,149.999,0.381,193575,-5.73,7
1BpKJw4RZxaFB88NE5uxXf,0.00534,0.684,0.693,0.0,0.506,0.0339,134.988,0.108,135122,-6.651,14
6cjSh516BbrNUs213jDAGm,0.107,0.731,0.65,0.0,0.124,0.271,154.968,0.605,177847,-5.286,11
0uxSUdBrJy9Un0EYoBowng,0.109,0.773,0.75,0.0,0.174,0.117,123.426,0.783,220587,-4.009,3
3wwo0bJvDSorOpNfzEkfXx,0.172,0.635,0.537,0.0,0.418,0.0832,125.028,0.383,215381,-7.895,14
27a1mYSG5tYg7dmEjWBcmL,0.201,0.702,0.708,0.0,0.118,0.0547,147.98,0.713,198408,-5.366,22
2eAZfqOm4EnOF9VvN50Tyc,0.617,0.703,0.757,0.0,0.106,0.05,82.008,0.696,221747,-3.612,13
50I7FNN2rl2rWiNwGxS146,0.0161,0.823,0.703,1.35e-06,0.294,0.298,178.043,0.26,194214,-2.691,10
1wGnp7ejkCuXRsehXx0PNP,0.105,0.63,0.399,0.174,0.234,0.178,183.016,0.0657,214192,-9.869,16
6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,0.686,0.0,0.375,0.0367,148.054,0.252,145588,-5.948,16
11kDth1aKUEUMq9r1pqyds,0.173,0.712,0.481,0.0,0.241,0.0487,140.0,0.062,196138,-5.415,7
7lAK3oHbfEnvUQWosrMMpR,0.283,0.785,0.554,3.4e-06,0.116,0.0409,128.047,0.144,150043,-6.571,7
6vnfObZ4Ys70SBAtti1xZ9,0.0862,0.81,0.582,0.00681,0.207,0.125,95.004,0.503,209116,-5.098,7
6vSRW8utiYAdoCfJG2v86r,0.678,0.764,0.526,0.0,0.163,0.0544,81.004,0.323,121680,-6.381,23
0axBgt9y0GvMCLuRl2xBKG,0.0079,0.823,0.572,0.0,0.113,0.0865,141.996,0.568,175954,-6.067,22
5wujBwqG7INdStqGd4tRMX,0.186,0.736,0.67,0.0,0.114,0.311,130.032,0.845,169999,-6.702,11
0Y3OJ2TBul2Xn1w8o2WXAy,0.114,0.69,0.444,0.0,0.28,0.158,142.063,0.222,199437,-10.276,7
3smqlcU3WHhzAKNbfFRi3w,0.00212,0.808,0.701,2.1e-05,0.126,0.0984,158.066,0.154,142649,-4.841,7
5mFnYgPkEpr2eoMqvSOXQe,0.0885,0.812,0.534,1.95e-06,0.141,0.121,98.017,0.223,138449,-6.6,7
79n6uVxSuaMAcjXsmi0CUq,0.0316,0.678,0.474,0.0,0.0754,0.0428,128.944,0.179,119070,-10.059,7
1Am3fwJi1NF1sD2McZfVWi,0.00583,0.753,0.616,1.77e-06,0.109,0.0495,105.952,0.0388,215364,-8.245,7
1fCeXjoRExPP2qwSBh2aST,0.0802,0.776,0.736,0.0,0.159,0.247,147.946,0.233,186945,-4.612,7
3oDkdAySo1VQQG0ptV7uwa,0.0414,0.665,0.651,0.0,0.0896,0.156,163.935,0.237,175755,-5.515,7
5OvxVXpGfp2rKQ3X0CqcIr,0.413,0.66,0.672,0.0,0.125,0.263,139.904,0.446,178286,-7.442,20
1a7WZZZH7LzyvorhpOJFTe,0.0381,0.742,0.579,0.0,0.0952,0.202,144.994,0.502,258475,-5.024,10
6l45AMUGFsx0yZ2rxnzrKA,0.0497,0.824,0.824,0.0,0.152,0.118,81.998,0.644,172196,-6.169,1
1gAxoOzwsjcxmluS0Fjjd8,0.136,0.449,0.524,0.0,0.106,0.0854,69.726,0.128,129429,-7.914,16
2Zykq8p6eYzEDanzCwI3Yd,0.0346,0.879,0.448,0.0,0.224,0.222,136.985,0.278,198913,-8.57,7
3uhj2cu8D8fPVItsLbCIsj,0.0162,0.641,0.755,0.0,0.0849,0.113,154.829,0.603,161027,-3.621,1
3EzUNSnTKchJuD4tyRhaqg,0.00372,0.56,0.825,0.0,0.393,0.0604,146.825,0.269,124060,-4.859,14
59J5nzL1KniFHnU120dQzt,0.0138,0.785,0.62,0.0,0.15,0.254,78.477,0.478,235535,-6.667,7
3JEHTXTL3Ha4kOQB2e7Rq8,0.132,0.847,0.688,0.0,0.08,0.184,111.97,0.501,279907,-5.698,1
01Lr5YepbgjXAWR9iOEyH1,0.0361,0.772,0.413,0.0,0.111,0.089,131.965,0.211,246213,-8.193,7
1gGsNNUfvVMOv4llVMg8Vg,0.235,0.522,0.428,2.35e-06,0.278,0.143,129.829,0.399,221538,-11.332,23
4cg1yakyRSIOjxKM2I7J1q,0.0325,0.769,0.632,0.0,0.116,0.0537,131.932,0.294,176387,-4.228,7
4uhvMW7ly7tJil31YYscAN,0.694,0.705,0.609,0.0,0.234,0.0729,140.058,0.718,199993,-5.728,5
55Q46o5adtSobImSKrrlqW,0.193,0.776,0.762,0.0,0.18,0.216,120.039,0.678,236000,-4.356,11
42zd6DYQ4o4SECmTITrM1U,0.468,0.631,0.774,0.0,0.281,0.3,79.745,0.44,230693,-2.459,20
2Zy7XVdxyZQB8xp5xbpJdl,0.222,0.396,0.554,0.0,0.612,0.0488,117.384,0.17,272501,-5.048,0
5SWnsxjhdcEDc7LJjq9UHk,0.00748,0.819,0.626,0.101,0.167,0.202,143.01,0.415,195906,-4.574,7
2ANLarE8yHVsLWW21nj79M,0.069,0.843,0.359,0.0,0.12,0.461,81.987,0.156,163944,-7.417,10
5WnfnSpuNEGXyEt78PBA6d,0.517,0.642,0.647,0.0,0.0649,0.428,120.749,0.664,217867,-6.312,20
0tdCy39PgWN8LFWu34ORn3,0.00525,0.845,0.399,0.741,0.102,0.312,143.049,0.148,257600,-7.509,4
5Q6DJEgNTiN9xcOQzKmw9F,0.528,0.745,0.686,0.0,0.176,0.0313,121.978,0.437,363934,-5.7,23
2ZdCrBA52bb4pIG3tOOZiQ,0.222,0.747,0.606,0.0,0.281,0.172,155.055,0.2,173419,-5.286,7
33zbOXJSwW7uf4VXXWow2O,0.0661,0.585,0.737,0.0,0.0904,0.191,171.853,0.0497,201263,-4.121,16
3wGXyJGsCf1myH5MooQIqE,0.00266,0.766,0.606,0.0,0.166,0.456,160.223,0.352,140000,-6.064,10
58TaFP5j5i9swOf584yon2,0.0985,0.689,0.723,0.0,0.158,0.0836,160.042,0.288,217828,-4.052,7
2W5cWH1DZ19KFA6n7G1eiK,0.201,0.672,0.654,0.0,0.1,0.0966,78.512,0.404,188026,-4.528,7
1geOe7YkJHbsoRdNU0IvGS,0.0849,0.756,0.698,0.0,0.221,0.178,77.497,0.66,247714,-5.464,11
3sTsxjv7yb0cM3rWvQdVan,0.162,0.862,0.785,0.0,0.129,0.233,123.011,0.373,274097,-3.571,7
5W9QCBJ6Em0XWX333YrNhc,0.0331,0.694,0.493,2.04e-06,0.431,0.373,166.457,0.313,265366,-8.581,10
44gRhRi2OhEf7moAUj6MD1,0.0127,0.59,0.618,0.0,0.244,0.334,96.459,0.153,252729,-5.756,10
6HmWy7ttkeZGG2KEtt8AqX,0.178,0.682,0.758,0.00158,0.0964,0.155,147.045,0.638,211867,-6.13,1
1j6kDJttn6wbVyMaM42Nxm,0.0123,0.485,0.72,0.0,0.0546,0.127,207.982,0.0471,126960,-5.991,17
1jQsKN68yE94tMYml0wHMd,0.136,0.747,0.704,0.0,0.131,0.0986,136.936,0.494,213693,-6.743,1
4IWGnyOHDrVZEtPWfs4s7q,0.106,0.681,0.701,0.0,0.208,0.0767,139.952,0.398,175203,-6.336,1
1uL78kFWxhz3umTMWJu8n5,0.0715,0.813,0.528,0.0,0.125,0.313,79.532,0.131,207039,-6.305,7
5cXg9IQS34FzLVdHhp7hu7,0.00759,0.855,0.478,0.0,0.101,0.193,130.018,0.284,221827,-9.116,7
3XiNC94b4Tq1xwv70sQJGN,0.0948,0.729,0.603,0.0,0.113,0.0666,134.972,0.207,243976,-6.736,7
3DoBTwfr8yi2LN08SBpFkN,0.0372,0.706,0.559,0.0,0.379,0.0416,78.534,0.252,217405,-5.216,7
20dP2DaMHIAmwWAbp7peSr,0.114,0.711,0.739,0.0,0.226,0.129,136.919,0.43,252256,-3.804,1
1QgTBfRN5m81a5K01qens6,0.0235,0.791,0.513,2.83e-05,0.101,0.269,76.997,0.481,247347,-6.568,7
55OdqrG8WLmsYyY1jijD9b,0.124,0.863,0.576,0.0,0.143,0.239,132.054,0.832,236293,-5.687,11
1jk9c0gZI0wbn5GvAj7PBV,0.0428,0.667,0.581,0.0,0.183,0.323,110.953,0.368,230693,-5.164,10
1ckxFDBKrcepE6pDmayXzP,0.0107,0.674,0.664,0.0,0.275,0.0906,154.039,0.451,165867,-6.021,14
1mB1N8BVAN3BeyOes2uj1E,0.117,0.718,0.675,0.0,0.307,0.263,133.999,0.637,217373,-6.75,11
5Z8HZM6iQMhhqyPcCGY5g9,0.063,0.855,0.651,0.0,0.0772,0.235,111.997,0.559,193027,-8.044,11
1yKLa9X63tBfvLojNOw9y8,0.0479,0.816,0.488,0.0,0.156,0.38,132.125,0.218,190147,-6.223,10
7vAtyxWiSO24Q6tVj7LOGo,0.176,0.679,0.599,0.0,0.0708,0.161,118.997,0.464,240134,-5.7,7
7djRQXYjp5HB8GhtPSVxCU,0.139,0.421,0.74,3.62e-06,0.0863,0.226,86.427,0.246,165251,-5.109,16
13unqv6c3ZC5Qz4J0yT2kF,0.0998,0.872,0.372,0.0,0.135,0.234,137.907,0.219,243478,-8.745,7
4c3krD3VpZ0FvJgpE57wVD,0.127,0.866,0.543,0.0,0.34,0.407,139.902,0.578,196587,-5.671,10
3DTJYRV3jTQ4TUgqDuPkez,0.254,0.773,0.561,0.0,0.132,0.213,147.946,0.419,304076,-8.268,10
4QfVMnOYuE5Ah7E4g1p6Bx,0.0303,0.93,0.486,0.0,0.0716,0.367,111.062,0.334,368213,-6.361,10
539wfGOsGcRmT1IBVUfiJV,0.245,0.831,0.532,0.000131,0.314,0.338,130.0,0.517,196467,-7.047,10
7A20WnLkjtZU2d7hIB6Ziu,0.077,0.886,0.479,0.0,0.135,0.334,130.029,0.408,158692,-8.054,10
696DnlkuDOXcMAnKlTgXXK,0.0522,0.621,0.601,0.0,0.46,0.148,116.735,0.457,163636,-5.616,14
33gwZOGJWEZ7dRWPqPxBEZ,0.0978,0.724,0.675,9.41e-06,0.351,0.0867,160.048,0.325,199758,-5.267,7
445YTBOjx9kYThBepGA9au,0.172,0.63,0.436,0.0,0.429,0.433,145.066,0.691,295267,-10.218,10
0Y0TOsE1q11qgbi7c5WZsG,0.317,0.727,0.599,0.0,0.219,0.327,167.909,0.386,197133,-6.941,10
32lItqlMi4LBhb4k0BaSaC,0.64,0.664,0.667,1.22e-06,0.0753,0.154,180.064,0.381,227533,-5.941,23
433P7tDcIAi6NLnf4Sh6tI,0.0258,0.834,0.433,0.0,0.633,0.174,133.938,0.229,189853,-9.607,7
3vWzyGTu6Ovo1GdrcJqH6e,0.0468,0.443,0.623,0.0,0.247,0.0718,79.365,0.156,233000,-6.717,16
2oHM9KAdFdFvDCaE4V6RST,0.00435,0.82,0.47,0.0,0.141,0.0458,132.003,0.313,280173,-7.181,7
5hOnCHMwQdXOd4qfAWEhKP,0.0601,0.67,0.731,0.0,0.216,0.0509,115.051,0.211,202613,-5.474,16
2lLG56qpLP3UbcLuzMvkWX,0.00637,0.856,0.57,0.0,0.0984,0.286,154.967,0.155,218943,-4.486,7
62l3NSQPUxvcwwzKUmysrE,0.0124,0.882,0.662,0.0,0.106,0.242,120.034,0.57,106000,-6.382,11
1hB3M3POeKMLxcEFEvPeqU,0.0216,0.744,0.495,0.0,0.111,0.0634,83.51,0.128,231221,-6.311,7
75tFBhZ34HNOiPder8VFYt,0.0416,0.782,0.794,0.0,0.199,0.291,138.965,0.755,186473,-5.789,11
6jy9yJfgCsMHdu2Oz4BGKX,0.112,0.701,0.741,0.0,0.699,0.313,140.177,0.588,178623,-6.157,18
4R67rQNSbbsR4TdUVOIdez,0.00207,0.839,0.506,0.0,0.13,0.133,154.12,0.44,149610,-6.714,7
2tUL6dZf1mywCj5WvCPZw6,0.0181,0.84,0.744,0.0,0.629,0.113,83.737,0.171,204347,-4.751,14
3aQem4jVGdhtg116TmJnHz,0.0136,0.781,0.594,0.0,0.162,0.0485,129.895,0.0628,178154,-6.959,7
1f5cbQtDrykjarZVrShaDI,0.501,0.839,0.81,0.0,0.117,0.0568,129.014,0.814,209269,-5.274,13
1Ci4wASMY4xtKVMeHA6Sd5,0.36,0.744,0.589,0.0,0.119,0.0359,127.051,0.242,286236,-1.218,23
156LzfvMNKuXuiot4uzhGD,0.0709,0.914,0.572,0.00237,0.0599,0.166,123.963,0.203,265480,-8.82,7
1cZlBZwnwGPtYeRIeQcoFh,0.0737,0.769,0.569,0.0,0.0571,0.0786,146.062,0.612,216946,-5.591,22
4pdgV8qr9Oytcv6thCdiIZ,0.523,0.848,0.663,0.0,0.108,0.245,133.993,0.333,255413,-5.606,20
0hPLZrnDgtKxrym1BHjDhd,0.111,0.872,0.591,0.0,0.144,0.359,131.982,0.696,205352,-6.952,11
22nyEAEM29tcBRhukR089b,0.222,0.786,0.82,0.0,0.575,0.232,119.982,0.49,220996,-5.093,18
4IO8X9W69dIQe0EC5ALXhq,0.00813,0.741,0.87,0.0,0.114,0.503,184.194,0.663,254723,-3.494,11
04njfnqLzI4OY9F0rQ2dns,0.265,0.525,0.593,0.000807,0.214,0.176,170.253,0.432,123298,-9.585,23
6vN77lE9LK6HP2DewaN6HZ,0.0355,0.963,0.346,0.0,0.108,0.53,119.957,0.562,142273,-9.309,10
29UgEHyxg63NDzckA3hLk5,0.0411,0.615,0.648,0.0,0.277,0.22,169.912,0.26,223147,-3.792,10
2rqUblDWJKlMVwh9uJc0Vv,0.0283,0.838,0.765,1.5e-05,0.0779,0.28,137.767,0.635,302004,-6.299,11
3SEd8nPd8MpGwk6ZZ8tk2j,0.0146,0.823,0.768,1.03e-06,0.127,0.0819,115.021,0.216,274320,-6.21,7
2bSk87AVkCIIC3Bcligq1z,0.0021,0.716,0.541,0.0,0.115,0.149,139.978,0.387,247055,-7.909,7
5J5PXmMdQ2nh1lZOal8KmK,0.0451,0.592,0.701,0.0,0.327,0.0858,129.501,0.282,280615,-4.014,14
0dSIrRkA4PadGll16TgbnV,0.0149,0.921,0.467,0.000238,0.334,0.119,135.995,0.287,191252,-8.443,7
2XaInsPPUkZRkY4uFJ3AHK,0.052,0.817,0.587,0.00165,0.185,0.108,140.062,0.352,209143,-6.502,7
0TlLq3lA83rQOYtrqBqSct,0.0165,0.912,0.412,0.0126,0.104,0.123,154.983,0.423,238614,-8.074,7
6jLL8jovurhUl4NFKxmRmr,0.349,0.759,0.443,0.0,0.111,0.307,146.959,0.657,178561,-10.264,20
2Ao2XYoj3kvANNyfgl3Hbd,0.00269,0.527,0.611,1.05e-06,0.0854,0.0324,75.501,0.446,180993,-7.114,16
7waKkrmXueWsN9gy9AfbJ5,0.552,0.803,0.478,0.0,0.139,0.103,139.921,0.815,125143,-8.101,5
4OLG2E7GTCChYdvNXMQh33,0.00267,0.597,0.556,0.155,0.298,0.0406,143.92,0.128,210026,-11.617,16
6UjfByV1lDLW0SOVQA4NAi,0.0317,0.877,0.391,0.000502,0.0945,0.063,131.018,0.122,189230,-8.196,7
1WIZiOuNO3woKfdlSK2gNn,0.0319,0.804,0.66,0.0,0.103,0.0726,94.053,0.257,169345,-4.86,7
7rC5Pl8rQSX4myONQHYPBK,0.045,0.754,0.575,0.00131,0.276,0.0682,86.009,0.491,205147,-8.393,7
0wbnC9AUenxp613TYaJsGK,0.0142,0.936,0.585,0.0,0.132,0.125,124.991,0.242,255379,-6.914,7
34oWbFBfGEElvgO0a5c9V4,0.0673,0.943,0.595,0.0,0.0839,0.191,117.532,0.815,165291,-8.372,22
7hQCYk4TrLcnR4PXfARY7T,0.264,0.612,0.511,0.0,0.323,0.0309,110.041,0.729,174614,-7.79,22
5cgEadiGKjtTP1Q6NJqVP5,0.0485,0.626,0.526,0.00627,0.107,0.0452,127.977,0.17,176640,-4.112,16
2NyrXRn4tancYPW6JwtTl2,0.195,0.851,0.625,0.0,0.266,0.303,99.061,0.668,158684,-5.417,11
5YCs9rP6ZcMJW6me3QhtWr,0.0221,0.774,0.663,0.0,0.292,0.12,140.043,0.124,181107,-7.283,7
3JWh19WsndEFg0UFRFeTiU,0.0919,0.68,0.549,7.14e-05,0.548,0.244,162.874,0.29,265373,-8.277,14
1YaM9k8SYnlfoKG8yJAiiV,0.00455,0.478,0.378,0.0,0.326,0.0687,145.994,0.111,148820,-10.804,16
5f9JYuHSIHjp6rggue13RS,0.0737,0.466,0.608,0.0,0.406,0.45,79.48,0.41,177867,-4.8,10
6tB3p54GZU6xWk932bimhQ,0.24,0.742,0.462,0.0,0.314,0.0431,119.942,0.654,160000,-9.152,22
6SEZxvNdBYRf3g4q1bTwnH,0.645,0.963,0.358,0.0049,0.0982,0.336,128.063,0.258,135000,-13.214,9
639oervfzktEY3qCpWJln8,0.00568,0.882,0.575,0.0,0.0755,0.386,135.055,0.673,156314,-8.593,11
4xqIYGwwZTEem9U8A42SPF,0.144,0.929,0.7,0.0,0.349,0.0906,120.009,0.802,132024,-5.595,3
1x6Zk7hoTIlSOFNZnyxjZD,0.0448,0.788,0.617,0.0,0.088,0.0651,122.065,0.128,243800,-4.516,7
0RIbkQaAw3RWbp2L2fQ358,0.82,0.547,0.413,0.0,0.269,0.366,165.957,0.297,172176,-17.557,9
7KZ5MMVgBVox9ycroB2UrI,0.229,0.428,0.403,0.0,0.22,0.209,95.387,0.133,180183,-5.914,16
4SZepBIPDRwPaHIjAKwRDb,0.389,0.607,0.609,1.6e-05,0.111,0.291,74.946,0.556,185610,-5.978,20
1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,0.567,0.0,0.135,0.0628,150.009,0.113,338438,-3.738,16
20MuVazoNMv6xjKPnRFOxG,0.192,0.741,0.645,0.0,0.163,0.0963,149.07,0.488,231964,-5.116,1
2ML7vSeIZEmOCOiLUmz7Sv,0.225,0.479,0.593,0.0,0.207,0.0613,125.035,0.0373,316067,-7.739,16
6ZyGbXhAdXKBDGo0rS2G2R,0.0229,0.525,0.675,0.0,0.0764,0.337,68.811,0.526,176893,-5.262,11
1R12cEzkDD40twWg50l3qS,0.014,0.648,0.621,0.0,0.326,0.0397,136.001,0.479,200907,-5.522,14
7gBQgznbpI6iqEprmeSfI9,0.0196,0.816,0.762,5.43e-05,0.138,0.137,126.992,0.551,222880,-6.044,1
5f4l6XBwP6fhOcXZw4Ne26,0.0517,0.76,0.706,0.0,0.0807,0.0411,140.028,0.477,192280,-5.351,1
2QeQNF182V61Im0QpjdVta,0.105,0.603,0.649,0.0,0.712,0.117,128.815,0.343,231827,-5.887,14
0MRZ9nMoLc7qQ8Nhovv8C8,0.141,0.53,0.661,0.00018,0.123,0.083,122.482,0.149,417693,-5.507,16
0kSnpKOS1bUguBGe2z661G,0.00335,0.86,0.62,0.0,0.133,0.375,159.98,0.479,194586,-6.465,10
0YMfOOOL3EGVmZ0Ra6BaXw,0.0694,0.678,0.833,1.4e-05,0.16,0.146,82.991,0.349,120525,-3.545,1
3zkyus0njMCL6phZmNNEeN,0.859,0.735,0.449,0.0,0.213,0.383,146.016,0.514,175890,-9.933,9
2VtgzixdB967bHDNu5A1nh,0.0411,0.709,0.734,0.0,0.346,0.125,143.087,0.245,174560,-5.027,14
2Yt4SXIgmoaPZHGdRafp4P,0.0838,0.822,0.788,0.000173,0.359,0.173,111.016,0.389,222000,-3.634,14
1pacwLXyRO47ka0v6LTIiY,0.103,0.796,0.539,0.0,0.343,0.0433,111.988,0.123,188587,-5.974,7
2Hh3ETdQKrmSI3QS0hme7g,0.189,0.684,0.671,2.37e-05,0.122,0.0464,88.048,0.156,199920,-4.392,16
1UsQe17Ef7tV1ahFqHEFR3,0.131,0.521,0.526,0.000577,0.173,0.276,161.571,0.179,310960,-8.691,16
3SsJ17EnPIu1B4GZshqjIS,0.112,0.491,0.77,0.0,0.319,0.308,177.977,0.37,189427,-6.018,17
7CpXFEjLntpr4GdOhTtFEv,0.0351,0.756,0.916,0.0,0.241,0.207,149.961,0.458,169693,-2.692,1
3wAI7MIQtTgwcRmwchPZBc,0.0167,0.656,0.564,1.39e-06,0.165,0.0883,150.014,0.25,268947,-8.925,7
6wWaVoUOzLQJHd3bWAUpdZ,0.0677,0.753,0.686,0.0,0.193,0.284,132.055,0.886,194732,-5.415,11
3k316uFzBcCYQO3gLLWflm,0.302,0.69,0.848,0.0,0.134,0.349,150.107,0.355,275356,-3.952,10
2z6xPA6qrqMTSro37nbfro,0.235,0.773,0.814,0.0,0.166,0.0911,103.485,0.446,172754,-5.75,1
6f88pTZXa6ynEAtQSkHgco,0.00755,0.717,0.799,0.0,0.11,0.0775,166.9,0.648,149461,-6.589,25
7kL6Fb0UX9eZIJ1qLztvub,0.237,0.795,0.616,0.0,0.104,0.242,145.083,0.215,158897,-5.925,7
0TmXxuLSLKmXYXCtWc14cd,0.0531,0.772,0.257,0.0,0.0929,0.831,144.933,0.346,120000,-15.297,10
0c652UdQ62hxn2AHx4xOtR,0.00885,0.877,0.432,1.24e-05,0.0892,0.319,152.005,0.286,120000,-8.573,10
5KTCvldJ1mFOPFeK6OaDAi,0.00546,0.86,0.435,0.0,0.246,0.38,151.073,0.28,180000,-10.641,10
52ptd7P24CeocIkCbntgjY,0.129,0.926,0.647,0.0,0.432,0.0713,109.938,0.337,379496,-4.9,7
7Bj7LRHNFc7hEKYjs0lSlv,0.0503,0.783,0.635,0.0,0.0504,0.0531,104.985,0.323,166226,-7.681,7
5ewfrHzPuNofJKYWIabnkR,0.295,0.582,0.374,0.0,0.153,0.394,81.748,0.187,90000,-16.34,10
3yEb1wYsh2Bmdboh2pP5Kv,0.0371,0.621,0.649,0.00239,0.382,0.0887,149.021,0.831,117181,-10.703,25
63DSyQQ6HB4sxP1VQrQ4V4,0.136,0.61,0.548,0.0,0.294,0.453,175.227,0.597,92333,-13.922,10
0bjcWOFjjxKJnykFRZxDaI,0.194,0.691,0.471,0.000843,0.111,0.0503,156.054,0.466,149223,-11.251,7
78R0T2Czq5TmseCIcmR2Qa,0.133,0.837,0.397,0.00176,0.114,0.0437,124.986,0.502,150048,-10.603,7
30hbw2EZ7ukxY3Z4OGIHDE,0.143,0.776,0.729,0.0,0.395,0.237,130.035,0.928,151385,-6.923,3
0KjbFVc70WfuIbBBHfKe4X,0.0847,0.766,0.747,4.81e-06,0.165,0.237,140.03,0.412,192000,-5.819,10
3Su3IzjqbGfQ4CA0t1zlCH,0.222,0.659,0.48,0.0305,0.0987,0.0419,144.98,0.342,253387,-10.548,7
2hhGySlLi46uqBkSwerGpV,0.709,0.681,0.463,0.000202,0.535,0.253,129.975,0.34,60000,-9.316,0
2WsGXQjkCHVz26bz7up7sK,0.41,0.638,0.481,0.0,0.0786,0.307,133.102,0.5,144000,-13.6,20
0bKiqNkvgykagFmXtPe29h,0.0626,0.675,0.744,0.0,0.31,0.0401,76.449,0.358,176088,-4.76,14
3VRnKXMpkFbam3BlO2fGeN,0.113,0.597,0.748,2.61e-05,0.0826,0.0395,141.107,0.173,155066,-8.241,16
4TagK3LPAWyIsZrmFLxZLO,0.193,0.883,0.494,0.0,0.0688,0.313,129.976,0.799,132984,-9.27,11
2gsku6tnVY7rHQqXkbuSCM,0.731,0.798,0.216,0.00362,0.109,0.15,96.983,0.307,118805,-16.379,9
0olULEsZY7YqA80opWMGhi,0.252,0.915,0.69,6.16e-06,0.52,0.107,125.051,0.56,184320,-5.901,18
6O79aL2MpmpUeLG4StLdv3,0.473,0.755,0.751,0.0,0.0805,0.216,159.947,0.78,187500,-6.589,13
7oeG5ldykEgiaYovpIn3Fb,0.641,0.898,0.665,6.79e-06,0.109,0.135,124.998,0.71,238080,-6.063,5
7IimXCYM1GP4FeSIt8POwQ,0.0439,0.824,0.588,0.0,0.298,0.4,94.97,0.501,147496,-9.832,10
52LBAUX4KXtnHrCj65Ltvy,0.84,0.661,0.537,0.0,0.103,0.0395,171.823,0.286,148550,-7.195,9
0C5qOokh1ijT28vJrky1So,0.147,0.742,0.617,0.0,0.139,0.0512,79.052,0.355,184216,-7.234,7
2Iq2hlcIbq2MjF5mMgUNhO,0.85,0.669,0.375,6.45e-06,0.361,0.0828,119.935,0.399,157224,-12.665,9
021ZDe9GJYSdwCYqJh9jYE,0.206,0.662,0.376,4.42e-06,0.136,0.198,160.932,0.687,109630,-15.523,22
