id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,duration_ms,loudness,cluster
08YGmoEDfdFxMdNyXxU7Ld,0.239,0.917,0.757,0.0246,0.0489,0.0664,133.532,0.969,237833,-8.846,41
7p5hKfwynPA6exrzXz0yKM,0.0226,0.931,0.571,0.00905,0.096,0.0765,131.256,0.835,285600,-14.051,24
69PQyRYSP5NYue7aOafkqa,0.00214,0.489,0.932,0.0602,0.189,0.0577,181.087,0.469,262733,-6.929,21
4sabJ9vyzJr4pQoc4Z6o8E,0.114,0.601,0.776,0.615,0.111,0.0318,156.303,0.819,235288,-9.801,28
6FI5ZqtJj0NanmKMHAxZOM,0.0827,0.823,0.75,0.00235,0.0427,0.0656,129.021,0.847,224893,-10.202,24
3YBwqMrXwVbjAKmqcNf2PV,0.422,0.641,0.843,0.00253,0.213,0.0368,92.873,0.89,216080,-7.529,16
0E2wzv8tj8ZX9C126QLW5a,0.104,0.692,0.738,6.86e-05,0.0901,0.039,136.094,0.336,242989,-11.942,13
1U0mj0SwsSxBixKvgmGCB3,0.0156,0.667,0.885,2.18e-05,0.154,0.0362,148.777,0.905,178107,-12.206,0
6J7ZeLHfUNBb6rqCHVROSr,0.0182,0.473,0.889,0.213,0.674,0.0361,89.876,0.852,159939,-7.973,38
4aOV5P83rKf9289GkoKNfM,0.273,0.76,0.718,0.000241,0.0903,0.189,124.874,0.4,331907,-6.264,25
1MWsUwHue2cDDlxeEqwohm,0.0254,0.77,0.534,0.0,0.123,0.0354,122.173,0.562,274284,-8.316,24
6pE6AsHipTmdL105P5Gaux,0.725,0.281,0.184,2.17e-05,0.15,0.032,136.815,0.0722,227933,-13.185,32
0YMer2DVLlPhrhbYezOoCQ,0.0287,0.704,0.851,0.0,0.096,0.0411,140.0,0.783,186320,-5.098,29
6DxS2ZRl8G3EagHkovYXA2,0.266,0.782,0.767,3.64e-05,0.0947,0.0871,88.005,0.622,304091,-7.981,16
0VBbbLKnpayQeBKZdYamhi,0.113,0.739,0.895,0.000557,0.0971,0.0519,92.995,0.785,198875,-5.499,41
0EhpEsp4L0oRGM0vmeaN5e,0.00536,0.571,0.693,0.0,0.173,0.0545,168.169,0.393,232253,-8.234,40
637bsehtpL2oJruOEL6lZ7,0.0426,0.723,0.777,3.68e-06,0.0451,0.108,91.017,0.961,243413,-3.503,41
36Qi2bHMzLMQIHApHFytgv,0.00299,0.686,0.71,0.000182,0.167,0.0731,179.967,0.846,172622,-7.884,29
4gzsuuZypVbxs0Af1LSZyB,0.0889,0.639,0.703,1.78e-06,0.0865,0.0794,169.888,0.138,207301,-6.33,40
6De0lHrwBfPfrhorm9q1Xl,0.0231,0.744,0.804,0.0,0.0494,0.0677,104.823,0.426,205715,-6.327,23
3a0nKMqmHDoX1fYdY8ioJ3,0.306,0.837,0.783,9.19e-06,0.215,0.0921,97.995,0.853,221768,-5.935,41
6ZOcbKub95XSDESsKKuH41,0.356,0.869,0.694,0.00125,0.0878,0.0783,90.02,0.511,224997,-3.35,16
1Hu8EMKCGD25srDybGOtBC,0.0843,0.741,0.835,0.000133,0.11,0.0854,93.988,0.641,184738,-6.108,16
05bfbizlM5AX6Mf1RRyMho,0.114,0.743,0.655,0.0,0.0764,0.159,172.031,0.785,261335,-5.015,29
5oQDYIpN3ieXNHwXAr8TXf,0.19,0.881,0.894,0.0,0.109,0.125,119.948,0.694,202880,-5.802,41
2ijef6ni2amuunRoKTlgww,0.354,0.791,0.745,2.93e-05,0.104,0.0464,94.014,0.82,188560,-3.695,41
5fwSHlTEWpluwOM0Sxnh5k,0.00776,0.762,0.766,6.98e-05,0.128,0.0343,130.001,0.442,287120,-3.955,23
5gS2j8yHBmVowW5rd8NEED,0.289,0.822,0.805,0.000643,0.193,0.143,96.032,0.578,173123,-10.524,4
1G7vCwBCxeTe8fB0EGMDdq,0.0424,0.828,0.724,1.68e-06,0.468,0.0715,96.058,0.896,167504,-3.555,6
4T2OxZKVHO8GMk7Rd4aeGe,0.0057,0.893,0.79,8.59e-05,0.117,0.192,105.015,0.682,235703,-10.654,4
5Ytegb26qzOHDUVsU0Agwz,0.405,0.787,0.858,2.95e-06,0.133,0.0373,105.0,0.814,211920,-4.152,41
2AY1UAimvTqjJC8vDJsOyy,0.145,0.745,0.836,0.00314,0.116,0.0444,96.993,0.874,203187,-4.336,41
0oQJSzRRp9K5qbrSuzqACz,0.462,0.671,0.682,0.0,0.532,0.323,101.02,0.699,212402,-9.597,20
5clFSlfkCRlhnH1cAQjSBi,0.0977,0.709,0.726,0.0,0.301,0.0411,92.006,0.404,182187,-7.129,15
38QmUDpkoYlNbMKvpvAsrE,0.299,0.815,0.784,0.0,0.0958,0.0738,162.958,0.832,196320,-4.423,29
2TksvaRivgAEj780DgRB73,0.076,0.795,0.655,1.76e-06,0.296,0.0422,93.029,0.744,215891,-3.815,6
1N3rf6ZFzb8NPYeLCmgzj7,0.0832,0.851,0.688,0.0137,0.0758,0.0482,96.025,0.708,197307,-3.992,41
4qbi9JDziBh3cxi9SFUbeu,0.207,0.786,0.819,0.0,0.0969,0.108,94.002,0.775,187080,-5.062,41
3zxswdYHKQKV9SA8E6eEFH,0.0805,0.821,0.83,5.07e-06,0.166,0.0404,109.731,0.857,131773,-5.626,41
7BlBVFwvbWvcwNcUarQmjk,0.462,0.78,0.759,0.000868,0.143,0.225,91.952,0.579,201040,-3.292,4
2V31sZdqknc0yXJx3rngCt,0.658,0.78,0.765,0.0,0.101,0.0327,115.984,0.878,188507,-4.962,35
50jN9m1kNFHybn8pFN76wY,0.0249,0.887,0.883,3.65e-05,0.429,0.0942,111.237,0.781,146959,-4.966,6
6U2NuJILEOEpW2tVCuqKHb,0.188,0.772,0.803,0.0,0.434,0.0468,94.981,0.853,242160,-3.035,6
5CPWTDHq5Av26vlZNfo81m,0.195,0.862,0.709,0.0,0.0655,0.154,96.007,0.785,250120,-8.12,4
18C2ThadMI2M476zx00PFi,0.518,0.726,0.705,0.0,0.238,0.274,175.926,0.71,267787,-8.184,26
5u5MvmVtitax9R1Mxh3reC,0.0864,0.773,0.757,3.73e-06,0.0727,0.0526,88.006,0.858,226520,-4.959,41
4uoR6qeWeuL4Qeu2qJzkuG,0.189,0.787,0.728,2.29e-05,0.0629,0.389,180.066,0.545,200198,-3.455,26
3UnbRNCJlDzSKz5Yq0dIOs,0.266,0.739,0.797,0.341,0.15,0.0458,94.994,0.836,208107,-9.92,16
1OYZbxODr6TMlaT2PRi6Wi,0.251,0.67,0.821,0.0,0.199,0.0334,94.983,0.384,242390,-5.868,16
6ksWMnPcHNyNoNf3y1BQCO,0.119,0.868,0.764,0.00143,0.0918,0.167,96.994,0.397,263293,-6.574,4
0fea68AdmYNygeTGI4RC18,0.152,0.754,0.646,1.85e-05,0.108,0.317,176.089,0.429,242573,-5.795,26
6BG5jbLzHobQC9vUdcVbcW,0.234,0.856,0.7,1.55e-05,0.049,0.0871,108.324,0.852,159240,-11.895,24
2cRtuTadVm0JzoW4NNTIqI,0.245,0.897,0.867,0.0,0.529,0.109,96.003,0.594,207500,-3.733,6
0X5jHsNHshuHNfAWs1sxQ5,0.0287,0.629,0.668,0.0,0.159,0.15,214.025,0.904,185013,-6.974,29
2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,0.689,0.00325,0.0501,0.124,97.963,0.746,161627,-4.027,41
1pLCpA1RN8avJxSD3ZCwhj,0.00758,0.897,0.755,0.000451,0.264,0.144,110.008,0.567,214120,-5.684,4
5A2fkyeIbRqwXGkIdadL5q,0.221,0.806,0.738,0.0011,0.156,0.162,176.098,0.808,273160,-4.75,29
0RkYdxCy3qAe18LV5eZIfB,0.19,0.733,0.92,0.0161,0.153,0.0735,92.049,0.809,181320,-5.953,41
5XxOOXTiDicBrQXv0PAAH6,0.378,0.873,0.823,0.000786,0.145,0.215,95.012,0.804,195816,-3.182,4
0tDSgSmZsbxCkdkfUPjg59,0.272,0.82,0.788,1.65e-06,0.0404,0.191,93.961,0.648,195573,-5.478,4
7gXoDdtHUAT58STSAjhmLu,0.208,0.845,0.818,1.8e-05,0.137,0.0765,94.991,0.686,318000,-4.88,16
08Hy0qWbX0HOJ4uOJJrH2R,0.329,0.952,0.759,0.00125,0.0906,0.25,106.012,0.612,156502,-5.372,4
1f2AyplMMO29MHBkjfFRmc,0.0809,0.893,0.851,0.00143,0.0246,0.112,110.005,0.837,175856,-6.42,41
02xDmXQJcoxZGpS7MgC0FA,0.123,0.85,0.857,0.31,0.142,0.0609,105.982,0.687,209853,-11.939,24
6habFhsOp2NvshLv26DqMb,0.198,0.655,0.797,0.0,0.067,0.153,177.928,0.839,229360,-4.787,29
5RqdUkvsV4BOXpFd5zbXFt,0.526,0.847,0.663,0.00148,0.0736,0.0533,95.041,0.914,242574,-8.0,35
7xzcR7ChznJF5KgDS7exYA,0.14,0.88,0.839,1.43e-05,0.0981,0.102,94.032,0.512,164693,-5.911,16
1uvcfdgdAeLVGeRqrCFL9H,0.135,0.777,0.384,1.37e-06,0.0662,0.0627,82.004,0.648,260101,-13.392,34
2iHr1co9ElgzHredwMNKOy,0.112,0.804,0.745,0.0,0.0924,0.0744,95.024,0.512,188733,-5.805,16
3AuZYCpYf82OirSYJXZRep,0.0793,0.862,0.688,0.00138,0.19,0.101,93.985,0.85,303640,-6.705,41
61HuVAedKGMO7jWl8ZyALQ,0.334,0.771,0.85,1.87e-06,0.122,0.0558,94.991,0.586,253893,-5.985,16
3uvypVUsiIr1B0BccIcsEh,0.152,0.746,0.746,0.0,0.274,0.102,175.965,0.733,243227,-5.046,29
5in5l6a2fFxqDjn6bFSXpL,0.174,0.794,0.822,0.000954,0.0986,0.071,91.995,0.62,275360,-6.448,16
2Eg6dOam7cAe5turf2bnCg,0.183,0.855,0.912,0.0,0.122,0.145,104.072,0.885,157023,-4.832,41
0H0iOExW3XWT5xVdfClsFr,0.217,0.741,0.787,0.0179,0.0835,0.0525,91.993,0.771,255680,-6.228,16
0t0WIrjRcvgBAwLlby2gsZ,0.563,0.801,0.773,0.00425,0.103,0.0896,94.988,0.796,225693,-6.651,35
45IOnEpVUdxWUZFqpZ7Xvz,0.188,0.845,0.906,0.0512,0.0199,0.0687,94.987,0.813,252693,-3.804,41
614NVFo5csQqRnryl4jXs2,0.171,0.808,0.682,1.42e-06,0.464,0.0963,89.987,0.491,235627,-7.128,15
4Xtlw8oXkIOvzV7crUBKeZ,0.0727,0.696,0.858,3.19e-06,0.0631,0.0859,176.061,0.533,188627,-5.155,29
5MIWYWguyDnxBlCQT9V4Kt,0.221,0.79,0.551,0.0,0.0682,0.227,179.277,0.787,212933,-7.674,43
6NdKkfo7o6IH1Op0jsBDjN,0.101,0.847,0.755,0.0,0.184,0.0498,94.994,0.531,221520,-4.569,16
6Az6MyKCcshznWLxcREINf,0.173,0.753,0.867,0.000194,0.302,0.196,93.034,0.593,196920,-5.566,4
4jfEoKNSTuxHMXhAguzGWU,0.0173,0.922,0.76,0.00084,0.0845,0.269,108.997,0.689,182733,-4.948,4
4kAtRwNRLMKuoCbxMSxUGI,0.108,0.686,0.722,0.0,0.494,0.256,94.006,0.515,205707,-5.4,20
29FZqnJT2DXuPAOj1rqPpU,0.0484,0.841,0.878,3.18e-06,0.335,0.0782,115.973,0.966,288400,-4.772,6
1DoK3CdipMjplLk5LXUdcp,0.0223,0.759,0.716,0.0,0.231,0.0818,105.021,0.469,209733,-6.36,15
4bTZeO72FwMa6wKOiqoynL,0.0711,0.725,0.79,1.14e-06,0.0602,0.197,175.988,0.763,287773,-2.331,29
1q8NdCAQ9QUjpYiqzdd3mv,0.0959,0.829,0.878,0.0,0.776,0.101,87.991,0.883,239307,-5.951,38
7k4t7uLgtOxPwTpFmtJNTY,0.295,0.803,0.715,0.000134,0.0574,0.298,101.085,0.574,200960,-3.28,4
2PUiGEpgXqGkno6wJytM5w,0.712,0.892,0.71,0.0,0.0618,0.217,99.909,0.935,210730,-9.148,35
26QKsGW4hMuwiEE1ftUMHe,0.104,0.819,0.741,0.0,0.283,0.0412,97.014,0.84,210933,-6.538,6
0e8DgtfJnWTBarF9YGMd0N,0.0606,0.675,0.919,0.00653,0.103,0.0366,97.018,0.726,252773,-6.075,16
2cpteAYHcd4cjSxAeCkA52,0.0147,0.845,0.733,1.57e-05,0.357,0.0581,97.01,0.394,174028,-6.037,15
3kdwxesxzJxVLCKf8IALRv,0.0242,0.831,0.818,0.000336,0.0892,0.0825,95.023,0.807,212413,-7.827,41
0AEVupnoNEKPU81AOuPwjS,0.322,0.83,0.674,0.0,0.0667,0.189,92.009,0.399,210547,-6.946,4
0xJFWROBNTBL4sKEuA5pm6,0.00849,0.804,0.745,0.000942,0.0378,0.229,183.985,0.635,162400,-5.963,26
6jFePuv1qQp5k847XSZsgi,0.0334,0.79,0.883,0.0,0.112,0.055,95.987,0.506,195000,-3.483,23
3V8UKqhEK5zBkBb6d6ub8i,0.542,0.903,0.675,1.28e-05,0.0595,0.214,96.507,0.442,417920,-3.445,4
3J6vrRMz6EfwH2sgYiyNhc,0.185,0.677,0.946,3.56e-06,0.274,0.0553,96.011,0.948,240973,-2.887,6
2DEZmgHKAvm41k4J3R2E9Y,0.0103,0.607,0.829,0.0,0.107,0.379,96.172,0.685,295177,-4.074,42
0mHrQV5Tu8cjioNpNGG7N1,0.0348,0.872,0.786,0.0,0.0776,0.142,96.002,0.722,172680,-5.473,41
72YHgP5Zueyh9ilIjkaEaB,0.189,0.826,0.704,4.8e-05,0.0617,0.117,94.013,0.741,205000,-7.527,16
5YJ4BVvTFmVCxUyhKejHfR,0.4,0.815,0.856,8.34e-05,0.244,0.122,91.995,0.872,151667,-3.825,41
5dg7bnBMVAEtXHkF4UZQlu,0.278,0.736,0.848,0.0,0.0854,0.102,94.959,0.69,184467,-5.242,16
08QaHlMPWuO5PUxjl61bXn,0.0206,0.465,0.687,0.929,0.121,0.0495,70.507,0.13,90427,-10.964,31
6ZFbXIJkuI1dVNWvzJzown,0.178,0.286,0.0968,0.696,0.0861,0.0323,62.881,0.0395,275556,-16.806,17
2TZbQZXOuR8osP2AK8yYMN,0.946,0.144,0.132,0.779,0.115,0.0333,102.283,0.0627,207427,-19.115,17
6pWgRkpqVfxnj3WuIcJ7WP,0.951,0.18,0.226,0.982,0.0998,0.042,94.079,0.048,126960,-16.457,17
14rZjW3RioG7WesZhYESso,0.991,0.483,0.192,0.908,0.106,0.0469,100.848,0.0542,140733,-15.378,36
6k41naacsmD4L3i9AzCFom,0.578,0.339,0.219,0.101,0.104,0.0336,138.091,0.0387,254293,-18.595,32
2exOqFZpfHpQE8E870qz1A,0.606,0.25,0.553,0.673,0.145,0.0429,118.985,0.226,123360,-8.188,36
644es5aYPJghtZLjM1rmSP,0.843,0.488,0.0629,0.406,0.133,0.0342,104.311,0.175,175040,-21.524,17
1IFME3mAnOYVDv4I2gMUyd,0.535,0.128,0.0234,0.189,0.135,0.0375,97.173,0.0365,529947,-32.13,7
50csT5Qb2qOF7lHdDQ1Sbx,0.659,0.201,0.475,0.916,0.0748,0.0417,73.563,0.0398,158333,-10.097,17
56pKYnSA0CyayMJWcEU5kH,0.688,0.3,0.289,0.683,0.0772,0.0557,129.673,0.0492,394440,-17.109,36
1ijrMIqQvZNsnoqGukPzFD,0.979,0.402,0.046,0.513,0.0771,0.033,104.425,0.0967,159667,-22.779,17
7kjMRvLo3XRtpbbwDNE7V8,0.404,0.236,0.329,0.0819,0.31,0.0369,109.968,0.0905,197333,-15.496,32
1n8NKQRg8LVHy7oUhUgbFF,0.897,0.156,0.162,0.691,0.111,0.036,73.407,0.077,309093,-17.101,17
2yEt5pA29CwKNXSplwnhgn,0.86,0.168,0.0393,0.942,0.131,0.0395,112.426,0.0387,172520,-24.569,17
5duZVZ4m1TaJDTCbeHG8TG,0.73,0.422,0.351,0.904,0.0784,0.0352,132.317,0.168,305640,-13.002,36
1ghlpxVfPbFH2jenrv9vVw,0.733,0.471,0.411,0.853,0.28,0.041,79.986,0.282,254347,-15.755,36
7C7VLxXI4bX0JWzWVBRaTH,0.974,0.12,0.107,0.879,0.0778,0.0399,82.727,0.109,185467,-19.115,17
64q5EfFKR9hYJ1FHqSClxe,0.528,0.169,0.222,0.964,0.107,0.0356,110.877,0.0397,247400,-15.954,17
3Ra4rkq1ExwPXwrPQeHBWg,0.889,0.179,0.048,0.974,0.0775,0.0469,72.93,0.0278,148813,-28.663,7
1NkI8DtCnjcWVCVLF0gB71,0.5,0.209,0.152,0.903,0.103,0.0324,80.136,0.0482,407533,-16.519,17
5JZdKynHn8pKmIfDBSOB1t,0.755,0.0876,0.0504,0.95,0.112,0.0387,170.05,0.0912,181867,-29.69,7
2QTDuJIGKUjR7E2Q6KupIh,0.0249,0.259,0.583,0.978,0.328,0.0418,111.153,0.24,156307,-9.489,31
7a9UUo3zfID7Ik2fTQjRLi,0.39,0.177,0.295,0.591,0.0684,0.061,83.409,0.0825,346933,-14.581,17
3r2fhVslpEJOmmHujRwcfL,0.688,0.173,0.306,0.924,0.106,0.0417,82.348,0.0358,241560,-16.531,17
0o9ivTBX7mjTnaUYF4Gk6t,0.438,0.318,0.308,0.889,0.109,0.0285,103.925,0.0592,157027,-13.676,36
1ykbtFnlIjmIFnZ8j6wg6i,0.934,0.131,0.137,0.485,0.087,0.0387,78.577,0.0465,440800,-20.553,17
4OWa2dOlmtvMDhFrFL0QA1,0.00652,0.185,0.469,0.909,0.201,0.0314,150.319,0.422,105560,-7.729,31
1FwhTB4R0lOWII5tc6cl9P,0.698,0.077,0.339,0.688,0.114,0.0476,81.021,0.0581,53307,-17.84,17
4pm0f5nyrclUt3JkpgciJ2,0.873,0.382,0.248,0.904,0.084,0.0329,133.8,0.0549,234400,-13.959,36
5VuwAhMCz9EMg3RHL1KUEr,0.949,0.493,0.175,0.777,0.112,0.036,106.903,0.278,286467,-18.049,36
5FOHBhUtWl2x5Z6qflA8nd,0.96,0.147,0.0457,0.927,0.106,0.042,138.942,0.0364,349920,-19.188,17
3AAwJ043uT1wXSKDtGyuxF,0.845,0.195,0.0111,0.000881,0.112,0.0337,83.735,0.3,103025,-31.641,7
0OVtnS3l4vThGxkdqCxN6K,0.431,0.171,0.505,0.962,0.262,0.0521,92.613,0.0796,197213,-10.525,31
1FL7eUG80aeUeyMO2N4btN,0.318,0.299,0.571,0.137,0.0452,0.0395,89.642,0.764,51800,-8.949,1
42gZM6AQ9BDMaTyTmMDVlN,0.859,0.142,0.113,0.838,0.107,0.0415,98.575,0.0697,255693,-25.362,7
4u4VElxO7JM4IR4jR4TL1s,0.549,0.103,0.384,0.897,0.111,0.0556,79.262,0.0747,326773,-16.401,17
2bw4WgXyXP90hIex7ur58y,0.753,0.577,0.379,0.955,0.126,0.0368,103.112,0.284,179573,-13.82,36
3Ii2KG3YLrC0KNbuJKAFj2,0.96,0.099,0.0567,0.81,0.104,0.0398,82.744,0.0456,170400,-20.712,17
22yxHt6UqZpH7tP6W4PooI,0.408,0.187,0.0602,0.922,0.122,0.0464,68.751,0.0362,247333,-25.767,17
5zMuzsE5kvd54FwraufeeK,0.102,0.079,0.149,0.915,0.111,0.0486,81.277,0.111,112973,-20.372,17
4WiqPbWvLbv317E8fB4SJC,0.856,0.167,0.0721,0.265,0.0758,0.0339,86.116,0.0388,128280,-19.221,17
20g6TJr37OZ9MQjM8odlrW,0.77,0.156,0.361,0.919,0.0715,0.0391,84.011,0.357,296173,-14.33,17
5aaXqH8rgKZxg61HjECldi,0.0545,0.262,0.224,0.95,0.118,0.0463,119.715,0.0388,246272,-20.231,36
0cm6cAtRu0C0sEZzDjZFsx,0.201,0.745,0.607,0.861,0.0593,0.0631,142.012,0.466,145080,-10.327,28
5pn4wdFwix4qr5SlNyRw7W,0.929,0.329,0.301,0.88,0.11,0.0413,63.519,0.0465,122253,-14.762,17
4OapJjf0gVMc2MHdrcgXOm,0.0296,0.239,0.15,0.815,0.161,0.0329,64.28,0.0568,148107,-15.541,17
0bmb8jg6ljmt8qBmIsMNvL,0.417,0.237,0.062,0.893,0.178,0.0513,114.738,0.0357,142253,-22.176,17
1DdyioI2yXhLwR1pn5Hczk,0.983,0.18,0.0382,0.0141,0.15,0.0452,69.897,0.0593,187467,-22.028,17
1ybtJbR4ARqmjl6dD2VtYU,0.918,0.151,0.103,0.852,0.0756,0.0412,97.5,0.036,235667,-22.221,17
4ZnQXH7WqUCbzffYaeSMRM,0.82,0.129,0.0263,0.956,0.0959,0.0415,52.193,0.039,370667,-30.184,7
36qn2bFfZzUwM6eIv2XOc9,0.206,0.486,0.312,0.734,0.0854,0.0317,135.988,0.11,213893,-16.772,36
4QrLwgJt0OGkUFBbQKk0fL,0.864,0.159,0.123,0.762,0.104,0.0652,131.552,0.0498,161466,-26.301,17
4J9mulgiRlkkgdAONNVGQv,0.772,0.218,0.19,0.749,0.133,0.0355,78.962,0.0695,222773,-20.281,17
0OKWHkdIAi2purVKdqaPC0,0.775,0.448,0.22,0.837,0.0813,0.035,137.915,0.0947,337467,-15.014,36
4lg0h4AJhPMxbO3VMpbUqS,0.881,0.227,0.264,0.9,0.114,0.0325,84.986,0.228,321067,-14.905,17
5IWmdl33NNTLsKlLT6WSlh,0.74,0.534,0.487,0.885,0.109,0.0302,112.989,0.237,200227,-11.201,36
7u5XBHnht6dyoRXRBb5soK,0.0328,0.381,0.582,0.94,0.0843,0.0406,133.991,0.0697,143453,-11.52,31
24V9V4erGgsbLeSa7tlimK,0.0949,0.165,0.395,0.925,0.112,0.0439,131.638,0.105,222453,-18.042,36
44sVQfPdCTGM5JLBRHUngc,0.905,0.0717,0.0154,0.937,0.0928,0.0419,78.822,0.0356,339587,-30.218,7
1Vk4yRsz0iBzDiZEoFMQyv,0.976,0.476,0.192,0.928,0.119,0.064,116.542,0.114,98040,-15.753,36
66EIPOdC3UZZCJdiUSRo92,0.905,0.149,0.117,0.919,0.111,0.0442,95.68,0.0882,91493,-20.966,17
5umoZmJLW98rlImZulfLp5,0.13,0.249,0.228,0.846,0.276,0.0388,102.592,0.139,169067,-15.678,36
575blCgesVtCu0HEYaIcas,0.478,0.182,0.0784,0.00263,0.137,0.0389,106.712,0.0817,534400,-26.043,12
0lEtONdoCJJwUfmXUS2Zmk,0.361,0.463,0.273,0.943,0.165,0.0358,109.23,0.521,109933,-18.639,36
1FlxqJmoZWS2q1uRlyZVur,0.969,0.164,0.0719,0.317,0.0788,0.0355,74.352,0.0784,293533,-18.535,17
1ghqlcFUP85h1Gxn4Oa2Kt,0.711,0.149,0.0988,0.938,0.108,0.0409,136.401,0.146,137773,-24.512,17
2O0UWIMFeMtFR0LJMuIPjJ,0.89,0.0753,0.163,0.936,0.115,0.0402,76.405,0.0395,219600,-17.328,17
33B1XmfncHqnfkrYZIcHbD,0.983,0.304,0.0116,0.963,0.104,0.0337,77.84,0.0364,246627,-33.19,7
55n2WpwjQnIM1lvmxkzllb,0.908,0.179,0.187,0.978,0.105,0.0398,115.163,0.0503,156933,-20.555,17
1CDczwnTf6RJ076lukYNpP,0.979,0.123,0.194,0.886,0.0992,0.0456,169.486,0.0387,186733,-12.089,36
4CQ8uwWfH9hDCbwj4PUs58,0.0407,0.372,0.485,0.935,0.122,0.0445,104.851,0.107,135312,-14.809,31
4TuGt2O2iqrisOsNQNrL0j,0.467,0.407,0.433,0.936,0.0663,0.0376,119.921,0.0779,155827,-15.331,36
53ann6bENp7BF8uklrzQAp,0.937,0.0992,0.226,0.903,0.183,0.0339,79.518,0.0605,256493,-14.84,17
1ptBH8MFuEgtEcjcU6t5t1,0.968,0.204,0.0522,0.937,0.0799,0.0404,78.274,0.0345,123533,-26.234,17
3i3g2kJg5DMrp0rC5g98Ow,0.185,0.27,0.399,0.813,0.158,0.0846,85.297,0.0335,118413,-16.951,17
5FRGTGPZ7uA6JaLAH55PVV,0.984,0.0808,0.00285,0.666,0.0736,0.0402,64.48,0.0375,305840,-41.786,7
5aS4hzWTQ968fPIoKsDg1q,0.949,0.0938,0.158,0.921,0.111,0.0495,86.925,0.0347,235587,-18.539,17
7aVRZwGYPypqF7AMN0pwCG,0.761,0.139,0.221,0.892,0.318,0.0374,78.841,0.063,244133,-16.382,17
1CxT3WZkSuEAxPOKAPzDDl,0.97,0.175,0.171,0.9,0.208,0.0411,122.278,0.0746,128320,-19.589,17
6yzzno5cXBkh5c6UzRxcyM,0.758,0.252,0.144,0.901,0.0852,0.0283,182.776,0.0677,310267,-17.657,36
1X26LGm0cnHhzAvXpIYIWc,0.852,0.279,0.102,0.904,0.216,0.0365,138.581,0.0599,280560,-19.933,36
3pNQMZSQh3eeCvjibwcfcG,0.915,0.168,0.279,0.556,0.0756,0.0331,91.842,0.179,204293,-13.123,17
6iLzFJhs4ATwJn7P1utZIJ,0.903,0.273,0.102,0.721,0.268,0.0494,120.378,0.0583,589095,-16.843,12
4Idmj8R6EpEmAJ3YMP3Lut,0.436,0.209,0.406,0.875,0.108,0.0369,111.901,0.0701,194713,-13.486,36
7frDwJ4Fe57hNs0gtHAMR4,0.916,0.172,0.298,0.891,0.104,0.0332,76.356,0.068,338253,-12.451,17
32W0rzE8amPSqBl1Cf5W5P,0.936,0.264,0.19,0.924,0.107,0.0306,102.368,0.3,184493,-16.542,17
2EWYKoT4eF5HkzB6cxw1H1,0.959,0.212,0.136,0.922,0.068,0.0327,103.314,0.179,187053,-18.576,17
2VvAAjMzOKXkJ9t8N9Rbup,0.823,0.39,0.5,0.854,0.374,0.045,73.457,0.293,274200,-13.052,36
5nZVdhUh4Oz9LMQyneMpD5,0.21,0.264,0.57,0.706,0.0783,0.0338,136.545,0.105,169413,-6.304,31
7MS3TwjalTx6Gw8SNQ9m5B,0.38,0.3,0.602,0.953,0.125,0.0395,169.881,0.57,105173,-13.446,39
6QmMCtfu6uHG1TbWHe0H7G,0.806,0.355,0.243,0.907,0.192,0.0375,128.459,0.195,310800,-17.724,36
0wXNnmvuTP0jPMpAXakSs8,0.535,0.393,0.621,0.946,0.153,0.0504,113.586,0.307,209808,-10.1,36
1mUG7ftwIxuq5fhMPkyM02,0.246,0.0777,0.363,0.845,0.129,0.0487,79.839,0.0521,258149,-15.134,17
1WA5av9UlqPNOKcaUdWbGM,0.99,0.351,0.0767,0.341,0.0783,0.0335,73.848,0.146,63973,-21.396,17
56G91lrPcKi9nkTYxWlVUw,0.407,0.421,0.406,0.83,0.067,0.0332,99.94,0.0522,128773,-11.872,36
7JlX5K3Jj1Q8cJCF4AUHMX,0.0113,0.351,0.388,0.937,0.0751,0.0342,96.142,0.104,129217,-13.43,31
21YZSpWCHR6jCAyVCO8oi9,0.723,0.118,0.173,0.803,0.254,0.041,168.214,0.104,169000,-15.076,36
4n6lrBmALdDbBlmmWk3vGv,0.832,0.0937,0.159,0.949,0.114,0.0406,80.875,0.0391,329787,-15.525,17
2UUzNIZYWb5bsWB04MF4nE,0.167,0.153,0.164,0.865,0.111,0.0367,98.069,0.0381,271467,-22.525,17
7swocJUCUWTCiRUAU9oerC,0.134,0.636,0.466,0.942,0.156,0.0317,136.206,0.296,175334,-15.534,18
0gqcMEBHKjJ41KanVZWI9d,0.89,0.179,0.154,0.000163,0.371,0.0385,94.248,0.11,162320,-21.45,17
285ieonEuLkll3zknYK2TY,0.867,0.574,0.468,0.928,0.098,0.0305,154.626,0.352,183533,-12.392,36
4WnuHIJTLrFkAQdpryLDe7,0.969,0.197,0.0843,0.944,0.106,0.0356,134.864,0.0725,204147,-22.946,17
3jgJdyQg66mgV5jPSJMHYq,0.922,0.0837,0.144,0.937,0.0843,0.0372,83.59,0.0386,178418,-19.544,17
2RB6DCVhvYxluxvLzGMdS4,0.224,0.181,0.572,0.817,0.189,0.0333,95.12,0.147,434387,-4.735,31
