id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,playlist,cluster
3wAI7MIQtTgwcRmwchPZBc,0.656,0.564,1,-8.925,0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,audio_features,spotify:track:3wAI7MIQtTgwcRmwchPZBc,https://api.spotify.com/v1/tracks/3wAI7MIQtTgwcRmwchPZBc,https://api.spotify.com/v1/audio-analysis/3wAI7MIQtTgwcRmwchPZBc,268947,4,best_of_trap.csv,9
6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,audio_features,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,194732,4,best_of_trap.csv,19
3k316uFzBcCYQO3gLLWflm,0.69,0.848,2,-3.952,1,0.349,0.302,0.0,0.134,0.355,150.107,audio_features,spotify:track:3k316uFzBcCYQO3gLLWflm,https://api.spotify.com/v1/tracks/3k316uFzBcCYQO3gLLWflm,https://api.spotify.com/v1/audio-analysis/3k316uFzBcCYQO3gLLWflm,275356,4,best_of_trap.csv,17
2z6xPA6qrqMTSro37nbfro,0.773,0.814,11,-5.75,0,0.0911,0.235,0.0,0.166,0.446,103.485,audio_features,spotify:track:2z6xPA6qrqMTSro37nbfro,https://api.spotify.com/v1/tracks/2z6xPA6qrqMTSro37nbfro,https://api.spotify.com/v1/audio-analysis/2z6xPA6qrqMTSro37nbfro,172754,3,best_of_trap.csv,0
6f88pTZXa6ynEAtQSkHgco,0.717,0.799,5,-6.589,1,0.0775,0.00755,0.0,0.11,0.648,166.9,audio_features,spotify:track:6f88pTZXa6ynEAtQSkHgco,https://api.spotify.com/v1/tracks/6f88pTZXa6ynEAtQSkHgco,https://api.spotify.com/v1/audio-analysis/6f88pTZXa6ynEAtQSkHgco,149461,4,best_of_trap.csv,16
7kL6Fb0UX9eZIJ1qLztvub,0.795,0.616,1,-5.925,0,0.242,0.237,0.0,0.104,0.215,145.083,audio_features,spotify:track:7kL6Fb0UX9eZIJ1qLztvub,https://api.spotify.com/v1/tracks/7kL6Fb0UX9eZIJ1qLztvub,https://api.spotify.com/v1/audio-analysis/7kL6Fb0UX9eZIJ1qLztvub,158897,4,best_of_trap.csv,9
0TmXxuLSLKmXYXCtWc14cd,0.772,0.257,10,-15.297,0,0.831,0.0531,0.0,0.0929,0.346,144.933,audio_features,spotify:track:0TmXxuLSLKmXYXCtWc14cd,https://api.spotify.com/v1/tracks/0TmXxuLSLKmXYXCtWc14cd,https://api.spotify.com/v1/audio-analysis/0TmXxuLSLKmXYXCtWc14cd,120000,4,best_of_trap.csv,8
0c652UdQ62hxn2AHx4xOtR,0.877,0.432,1,-8.573,1,0.319,0.00885,1.24e-05,0.0892,0.286,152.005,audio_features,spotify:track:0c652UdQ62hxn2AHx4xOtR,https://api.spotify.com/v1/tracks/0c652UdQ62hxn2AHx4xOtR,https://api.spotify.com/v1/audio-analysis/0c652UdQ62hxn2AHx4xOtR,120000,4,best_of_trap.csv,17
5KTCvldJ1mFOPFeK6OaDAi,0.86,0.435,11,-10.641,0,0.38,0.00546,0.0,0.246,0.28,151.073,audio_features,spotify:track:5KTCvldJ1mFOPFeK6OaDAi,https://api.spotify.com/v1/tracks/5KTCvldJ1mFOPFeK6OaDAi,https://api.spotify.com/v1/audio-analysis/5KTCvldJ1mFOPFeK6OaDAi,180000,4,best_of_trap.csv,9
52ptd7P24CeocIkCbntgjY,0.926,0.647,1,-4.9,1,0.0713,0.129,0.0,0.432,0.337,109.938,audio_features,spotify:track:52ptd7P24CeocIkCbntgjY,https://api.spotify.com/v1/tracks/52ptd7P24CeocIkCbntgjY,https://api.spotify.com/v1/audio-analysis/52ptd7P24CeocIkCbntgjY,379496,4,best_of_trap.csv,17
7Bj7LRHNFc7hEKYjs0lSlv,0.783,0.635,8,-7.681,1,0.0531,0.0503,0.0,0.0504,0.323,104.985,audio_features,spotify:track:7Bj7LRHNFc7hEKYjs0lSlv,https://api.spotify.com/v1/tracks/7Bj7LRHNFc7hEKYjs0lSlv,https://api.spotify.com/v1/audio-analysis/7Bj7LRHNFc7hEKYjs0lSlv,166226,4,best_of_trap.csv,17
5ewfrHzPuNofJKYWIabnkR,0.582,0.374,2,-16.34,1,0.394,0.295,0.0,0.153,0.187,81.748,audio_features,spotify:track:5ewfrHzPuNofJKYWIabnkR,https://api.spotify.com/v1/tracks/5ewfrHzPuNofJKYWIabnkR,https://api.spotify.com/v1/audio-analysis/5ewfrHzPuNofJKYWIabnkR,90000,4,best_of_trap.csv,17
3yEb1wYsh2Bmdboh2pP5Kv,0.621,0.649,7,-10.703,0,0.0887,0.0371,0.00239,0.382,0.831,149.021,audio_features,spotify:track:3yEb1wYsh2Bmdboh2pP5Kv,https://api.spotify.com/v1/tracks/3yEb1wYsh2Bmdboh2pP5Kv,https://api.spotify.com/v1/audio-analysis/3yEb1wYsh2Bmdboh2pP5Kv,117181,4,best_of_trap.csv,19
63DSyQQ6HB4sxP1VQrQ4V4,0.61,0.548,9,-13.922,1,0.453,0.136,0.0,0.294,0.597,175.227,audio_features,spotify:track:63DSyQQ6HB4sxP1VQrQ4V4,https://api.spotify.com/v1/tracks/63DSyQQ6HB4sxP1VQrQ4V4,https://api.spotify.com/v1/audio-analysis/63DSyQQ6HB4sxP1VQrQ4V4,92333,4,best_of_trap.csv,17
0bjcWOFjjxKJnykFRZxDaI,0.691,0.471,8,-11.251,0,0.0503,0.194,0.000843,0.111,0.466,156.054,audio_features,spotify:track:0bjcWOFjjxKJnykFRZxDaI,https://api.spotify.com/v1/tracks/0bjcWOFjjxKJnykFRZxDaI,https://api.spotify.com/v1/audio-analysis/0bjcWOFjjxKJnykFRZxDaI,149223,4,best_of_trap.csv,9
78R0T2Czq5TmseCIcmR2Qa,0.837,0.397,6,-10.603,0,0.0437,0.133,0.00176,0.114,0.502,124.986,audio_features,spotify:track:78R0T2Czq5TmseCIcmR2Qa,https://api.spotify.com/v1/tracks/78R0T2Czq5TmseCIcmR2Qa,https://api.spotify.com/v1/audio-analysis/78R0T2Czq5TmseCIcmR2Qa,150048,4,best_of_trap.csv,9
30hbw2EZ7ukxY3Z4OGIHDE,0.776,0.729,6,-6.923,1,0.237,0.143,0.0,0.395,0.928,130.035,audio_features,spotify:track:30hbw2EZ7ukxY3Z4OGIHDE,https://api.spotify.com/v1/tracks/30hbw2EZ7ukxY3Z4OGIHDE,https://api.spotify.com/v1/audio-analysis/30hbw2EZ7ukxY3Z4OGIHDE,151385,4,best_of_trap.csv,16
0KjbFVc70WfuIbBBHfKe4X,0.766,0.747,5,-5.819,0,0.237,0.0847,4.81e-06,0.165,0.412,140.03,audio_features,spotify:track:0KjbFVc70WfuIbBBHfKe4X,https://api.spotify.com/v1/tracks/0KjbFVc70WfuIbBBHfKe4X,https://api.spotify.com/v1/audio-analysis/0KjbFVc70WfuIbBBHfKe4X,192000,4,best_of_trap.csv,9
3Su3IzjqbGfQ4CA0t1zlCH,0.659,0.48,5,-10.548,0,0.0419,0.222,0.0305,0.0987,0.342,144.98,audio_features,spotify:track:3Su3IzjqbGfQ4CA0t1zlCH,https://api.spotify.com/v1/tracks/3Su3IzjqbGfQ4CA0t1zlCH,https://api.spotify.com/v1/audio-analysis/3Su3IzjqbGfQ4CA0t1zlCH,253387,4,best_of_trap.csv,9
2hhGySlLi46uqBkSwerGpV,0.681,0.463,1,-9.316,0,0.253,0.709,0.000202,0.535,0.34,129.975,audio_features,spotify:track:2hhGySlLi46uqBkSwerGpV,https://api.spotify.com/v1/tracks/2hhGySlLi46uqBkSwerGpV,https://api.spotify.com/v1/audio-analysis/2hhGySlLi46uqBkSwerGpV,60000,4,best_of_trap.csv,6
2WsGXQjkCHVz26bz7up7sK,0.638,0.481,10,-13.6,0,0.307,0.41,0.0,0.0786,0.5,133.102,audio_features,spotify:track:2WsGXQjkCHVz26bz7up7sK,https://api.spotify.com/v1/tracks/2WsGXQjkCHVz26bz7up7sK,https://api.spotify.com/v1/audio-analysis/2WsGXQjkCHVz26bz7up7sK,144000,4,best_of_trap.csv,22
0bKiqNkvgykagFmXtPe29h,0.675,0.744,9,-4.76,0,0.0401,0.0626,0.0,0.31,0.358,76.449,audio_features,spotify:track:0bKiqNkvgykagFmXtPe29h,https://api.spotify.com/v1/tracks/0bKiqNkvgykagFmXtPe29h,https://api.spotify.com/v1/audio-analysis/0bKiqNkvgykagFmXtPe29h,176088,4,best_of_trap.csv,0
3VRnKXMpkFbam3BlO2fGeN,0.597,0.748,9,-8.241,0,0.0395,0.113,2.61e-05,0.0826,0.173,141.107,audio_features,spotify:track:3VRnKXMpkFbam3BlO2fGeN,https://api.spotify.com/v1/tracks/3VRnKXMpkFbam3BlO2fGeN,https://api.spotify.com/v1/audio-analysis/3VRnKXMpkFbam3BlO2fGeN,155066,4,best_of_trap.csv,12
4TagK3LPAWyIsZrmFLxZLO,0.883,0.494,4,-9.27,1,0.313,0.193,0.0,0.0688,0.799,129.976,audio_features,spotify:track:4TagK3LPAWyIsZrmFLxZLO,https://api.spotify.com/v1/tracks/4TagK3LPAWyIsZrmFLxZLO,https://api.spotify.com/v1/audio-analysis/4TagK3LPAWyIsZrmFLxZLO,132984,4,best_of_trap.csv,1
2gsku6tnVY7rHQqXkbuSCM,0.798,0.216,0,-16.379,1,0.15,0.731,0.00362,0.109,0.307,96.983,audio_features,spotify:track:2gsku6tnVY7rHQqXkbuSCM,https://api.spotify.com/v1/tracks/2gsku6tnVY7rHQqXkbuSCM,https://api.spotify.com/v1/audio-analysis/2gsku6tnVY7rHQqXkbuSCM,118805,4,best_of_trap.csv,13
0olULEsZY7YqA80opWMGhi,0.915,0.69,10,-5.901,0,0.107,0.252,6.16e-06,0.52,0.56,125.051,audio_features,spotify:track:0olULEsZY7YqA80opWMGhi,https://api.spotify.com/v1/tracks/0olULEsZY7YqA80opWMGhi,https://api.spotify.com/v1/audio-analysis/0olULEsZY7YqA80opWMGhi,184320,4,best_of_trap.csv,23
6O79aL2MpmpUeLG4StLdv3,0.755,0.751,7,-6.589,1,0.216,0.473,0.0,0.0805,0.78,159.947,audio_features,spotify:track:6O79aL2MpmpUeLG4StLdv3,https://api.spotify.com/v1/tracks/6O79aL2MpmpUeLG4StLdv3,https://api.spotify.com/v1/audio-analysis/6O79aL2MpmpUeLG4StLdv3,187500,4,best_of_trap.csv,15
7oeG5ldykEgiaYovpIn3Fb,0.898,0.665,0,-6.063,1,0.135,0.641,6.79e-06,0.109,0.71,124.998,audio_features,spotify:track:7oeG5ldykEgiaYovpIn3Fb,https://api.spotify.com/v1/tracks/7oeG5ldykEgiaYovpIn3Fb,https://api.spotify.com/v1/audio-analysis/7oeG5ldykEgiaYovpIn3Fb,238080,4,best_of_trap.csv,15
7IimXCYM1GP4FeSIt8POwQ,0.824,0.588,7,-9.832,1,0.4,0.0439,0.0,0.298,0.501,94.97,audio_features,spotify:track:7IimXCYM1GP4FeSIt8POwQ,https://api.spotify.com/v1/tracks/7IimXCYM1GP4FeSIt8POwQ,https://api.spotify.com/v1/audio-analysis/7IimXCYM1GP4FeSIt8POwQ,147496,4,best_of_trap.csv,17
52LBAUX4KXtnHrCj65Ltvy,0.661,0.537,0,-7.195,1,0.0395,0.84,0.0,0.103,0.286,171.823,audio_features,spotify:track:52LBAUX4KXtnHrCj65Ltvy,https://api.spotify.com/v1/tracks/52LBAUX4KXtnHrCj65Ltvy,https://api.spotify.com/v1/audio-analysis/52LBAUX4KXtnHrCj65Ltvy,148550,4,best_of_trap.csv,13
0C5qOokh1ijT28vJrky1So,0.742,0.617,6,-7.234,0,0.0512,0.147,0.0,0.139,0.355,79.052,audio_features,spotify:track:0C5qOokh1ijT28vJrky1So,https://api.spotify.com/v1/tracks/0C5qOokh1ijT28vJrky1So,https://api.spotify.com/v1/audio-analysis/0C5qOokh1ijT28vJrky1So,184216,4,best_of_trap.csv,9
2Iq2hlcIbq2MjF5mMgUNhO,0.669,0.375,9,-12.665,1,0.0828,0.85,6.45e-06,0.361,0.399,119.935,audio_features,spotify:track:2Iq2hlcIbq2MjF5mMgUNhO,https://api.spotify.com/v1/tracks/2Iq2hlcIbq2MjF5mMgUNhO,https://api.spotify.com/v1/audio-analysis/2Iq2hlcIbq2MjF5mMgUNhO,157224,4,best_of_trap.csv,13
021ZDe9GJYSdwCYqJh9jYE,0.662,0.376,8,-15.523,1,0.198,0.206,4.42e-06,0.136,0.687,160.932,audio_features,spotify:track:021ZDe9GJYSdwCYqJh9jYE,https://api.spotify.com/v1/tracks/021ZDe9GJYSdwCYqJh9jYE,https://api.spotify.com/v1/audio-analysis/021ZDe9GJYSdwCYqJh9jYE,109630,4,best_of_trap.csv,1
7AQBlMX0zPo8ByVVdItDi8,0.766,0.189,6,-17.264,0,0.0516,0.515,0.53,0.109,0.345,120.038,audio_features,spotify:track:7AQBlMX0zPo8ByVVdItDi8,https://api.spotify.com/v1/tracks/7AQBlMX0zPo8ByVVdItDi8,https://api.spotify.com/v1/audio-analysis/7AQBlMX0zPo8ByVVdItDi8,164000,4,best_of_trap.csv,10
5z02xy8Vmk7zPKzjftVStu,0.874,0.722,10,-8.167,0,0.496,0.0608,0.0,0.125,0.836,145.023,audio_features,spotify:track:5z02xy8Vmk7zPKzjftVStu,https://api.spotify.com/v1/tracks/5z02xy8Vmk7zPKzjftVStu,https://api.spotify.com/v1/audio-analysis/5z02xy8Vmk7zPKzjftVStu,121241,4,best_of_trap.csv,8
0vudn1v0ieQNdY0wTRqXrm,0.661,0.493,10,-14.652,0,0.115,0.00729,0.0,0.11,0.28,146.975,audio_features,spotify:track:0vudn1v0ieQNdY0wTRqXrm,https://api.spotify.com/v1/tracks/0vudn1v0ieQNdY0wTRqXrm,https://api.spotify.com/v1/audio-analysis/0vudn1v0ieQNdY0wTRqXrm,120957,4,best_of_trap.csv,9
1Dd0jnTeTu91ny7T3dKbct,0.678,0.391,7,-10.938,0,0.46,0.895,4.68e-05,0.109,0.459,150.963,audio_features,spotify:track:1Dd0jnTeTu91ny7T3dKbct,https://api.spotify.com/v1/tracks/1Dd0jnTeTu91ny7T3dKbct,https://api.spotify.com/v1/audio-analysis/1Dd0jnTeTu91ny7T3dKbct,101773,4,best_of_trap.csv,6
0YNUZTyWyAuKtcXnbLW6qQ,0.621,0.588,6,-11.387,0,0.333,0.67,0.0,0.15,0.617,84.981,audio_features,spotify:track:0YNUZTyWyAuKtcXnbLW6qQ,https://api.spotify.com/v1/tracks/0YNUZTyWyAuKtcXnbLW6qQ,https://api.spotify.com/v1/audio-analysis/0YNUZTyWyAuKtcXnbLW6qQ,157726,4,best_of_trap.csv,22
7i7wmhEwST1Ay6ucjfJxXf,0.625,0.681,9,-9.256,1,0.0463,0.016,0.000348,0.314,0.118,134.937,audio_features,spotify:track:7i7wmhEwST1Ay6ucjfJxXf,https://api.spotify.com/v1/tracks/7i7wmhEwST1Ay6ucjfJxXf,https://api.spotify.com/v1/audio-analysis/7i7wmhEwST1Ay6ucjfJxXf,121093,4,best_of_trap.csv,5
0biq022xW40TxZksqk4Isq,0.791,0.71,10,-10.118,0,0.0405,0.0958,0.0,0.237,0.931,128.057,audio_features,spotify:track:0biq022xW40TxZksqk4Isq,https://api.spotify.com/v1/tracks/0biq022xW40TxZksqk4Isq,https://api.spotify.com/v1/audio-analysis/0biq022xW40TxZksqk4Isq,218313,4,best_of_trap.csv,19
5ng48sNJfTPSfG8EBWZYKT,0.518,0.526,3,-13.273,0,0.13,0.389,0.0169,0.3,0.323,127.882,audio_features,spotify:track:5ng48sNJfTPSfG8EBWZYKT,https://api.spotify.com/v1/tracks/5ng48sNJfTPSfG8EBWZYKT,https://api.spotify.com/v1/audio-analysis/5ng48sNJfTPSfG8EBWZYKT,203598,4,best_of_trap.csv,9
1ilcqkUa6GK9zO7aoyq0pe,0.675,0.401,1,-10.546,0,0.0883,0.0315,0.0,0.0985,0.769,105.005,audio_features,spotify:track:1ilcqkUa6GK9zO7aoyq0pe,https://api.spotify.com/v1/tracks/1ilcqkUa6GK9zO7aoyq0pe,https://api.spotify.com/v1/audio-analysis/1ilcqkUa6GK9zO7aoyq0pe,203475,4,best_of_trap.csv,8
38ELeClcbngm2AkIMe8xn2,0.8,0.687,6,-11.239,0,0.29,0.0583,0.0,0.26,0.623,81.981,audio_features,spotify:track:38ELeClcbngm2AkIMe8xn2,https://api.spotify.com/v1/tracks/38ELeClcbngm2AkIMe8xn2,https://api.spotify.com/v1/audio-analysis/38ELeClcbngm2AkIMe8xn2,140572,4,best_of_trap.csv,8
1KRKSCHzYqlT9RMRfcG5dr,0.668,0.464,0,-9.624,0,0.283,0.0991,0.0,0.102,0.513,135.891,audio_features,spotify:track:1KRKSCHzYqlT9RMRfcG5dr,https://api.spotify.com/v1/tracks/1KRKSCHzYqlT9RMRfcG5dr,https://api.spotify.com/v1/audio-analysis/1KRKSCHzYqlT9RMRfcG5dr,119926,4,best_of_trap.csv,8
4cGCh8NR11VvrObHwoj8Yg,0.772,0.48,4,-10.723,1,0.0667,0.149,0.0,0.151,0.801,130.016,audio_features,spotify:track:4cGCh8NR11VvrObHwoj8Yg,https://api.spotify.com/v1/tracks/4cGCh8NR11VvrObHwoj8Yg,https://api.spotify.com/v1/audio-analysis/4cGCh8NR11VvrObHwoj8Yg,67385,4,best_of_trap.csv,1
002xXMM3QQkfdLW4roTwBU,0.78,0.612,8,-8.656,1,0.0865,0.215,0.0,0.118,0.716,136.061,audio_features,spotify:track:002xXMM3QQkfdLW4roTwBU,https://api.spotify.com/v1/tracks/002xXMM3QQkfdLW4roTwBU,https://api.spotify.com/v1/audio-analysis/002xXMM3QQkfdLW4roTwBU,184118,4,best_of_trap.csv,1
0Fkr0Yk8VBT2cpYi5micAJ,0.714,0.721,3,-7.849,1,0.402,0.26,0.0,0.0854,0.686,180.085,audio_features,spotify:track:0Fkr0Yk8VBT2cpYi5micAJ,https://api.spotify.com/v1/tracks/0Fkr0Yk8VBT2cpYi5micAJ,https://api.spotify.com/v1/audio-analysis/0Fkr0Yk8VBT2cpYi5micAJ,182730,4,best_of_trap.csv,1
4i4HGayrV3ROPQBy43MeMy,0.712,0.705,7,-6.414,1,0.216,0.332,0.00218,0.326,0.295,128.006,audio_features,spotify:track:4i4HGayrV3ROPQBy43MeMy,https://api.spotify.com/v1/tracks/4i4HGayrV3ROPQBy43MeMy,https://api.spotify.com/v1/audio-analysis/4i4HGayrV3ROPQBy43MeMy,183000,4,best_of_trap.csv,17
01yN4jHZ6XAQvICGOTRZuY,0.636,0.902,5,-3.389,1,0.101,0.00187,0.00373,0.357,0.225,140.095,audio_features,spotify:track:01yN4jHZ6XAQvICGOTRZuY,https://api.spotify.com/v1/tracks/01yN4jHZ6XAQvICGOTRZuY,https://api.spotify.com/v1/audio-analysis/01yN4jHZ6XAQvICGOTRZuY,218000,4,best_of_trap.csv,11
6i4IYbqYFhI36F5hrATTqW,0.724,0.84,5,-5.599,0,0.0382,0.000554,0.0135,0.124,0.366,120.004,audio_features,spotify:track:6i4IYbqYFhI36F5hrATTqW,https://api.spotify.com/v1/tracks/6i4IYbqYFhI36F5hrATTqW,https://api.spotify.com/v1/audio-analysis/6i4IYbqYFhI36F5hrATTqW,216500,4,best_of_trap.csv,0
7CRbZefTD2TRpTJyYUDWZ0,0.885,0.594,10,-8.784,0,0.166,0.123,0.00359,0.168,0.461,97.974,audio_features,spotify:track:7CRbZefTD2TRpTJyYUDWZ0,https://api.spotify.com/v1/tracks/7CRbZefTD2TRpTJyYUDWZ0,https://api.spotify.com/v1/audio-analysis/7CRbZefTD2TRpTJyYUDWZ0,156735,4,best_of_trap.csv,8
3bQ2GJYcXR706IYUbEvvdf,0.77,0.754,11,-5.858,1,0.112,0.0569,0.0,0.183,0.502,130.073,audio_features,spotify:track:3bQ2GJYcXR706IYUbEvvdf,https://api.spotify.com/v1/tracks/3bQ2GJYcXR706IYUbEvvdf,https://api.spotify.com/v1/audio-analysis/3bQ2GJYcXR706IYUbEvvdf,203077,4,best_of_trap.csv,2
7oVn0VZsthldfMmUhjsjc1,0.838,0.73,11,-6.365,0,0.224,0.441,5.16e-05,0.0591,0.286,99.995,audio_features,spotify:track:7oVn0VZsthldfMmUhjsjc1,https://api.spotify.com/v1/tracks/7oVn0VZsthldfMmUhjsjc1,https://api.spotify.com/v1/audio-analysis/7oVn0VZsthldfMmUhjsjc1,211200,4,best_of_trap.csv,9
4Q0f7q7CmjIADoyhUVzLCu,0.769,0.72,8,-4.804,0,0.134,0.228,4.15e-06,0.505,0.344,136.068,audio_features,spotify:track:4Q0f7q7CmjIADoyhUVzLCu,https://api.spotify.com/v1/tracks/4Q0f7q7CmjIADoyhUVzLCu,https://api.spotify.com/v1/audio-analysis/4Q0f7q7CmjIADoyhUVzLCu,157059,4,best_of_trap.csv,23
4TpL1DFuYrGYR3jJH5dMRs,0.698,0.196,7,-12.85,1,0.0352,0.93,0.0,0.0878,0.357,96.033,audio_features,spotify:track:4TpL1DFuYrGYR3jJH5dMRs,https://api.spotify.com/v1/tracks/4TpL1DFuYrGYR3jJH5dMRs,https://api.spotify.com/v1/audio-analysis/4TpL1DFuYrGYR3jJH5dMRs,243773,4,best_of_trap.csv,13
4KlquFlR9F6SL355JLTHtN,0.756,0.378,4,-14.511,0,0.122,0.121,0.0,0.156,0.568,150.012,audio_features,spotify:track:4KlquFlR9F6SL355JLTHtN,https://api.spotify.com/v1/tracks/4KlquFlR9F6SL355JLTHtN,https://api.spotify.com/v1/audio-analysis/4KlquFlR9F6SL355JLTHtN,205154,4,best_of_trap.csv,8
2Eb1CCSJScCJA1YPhWEX9K,0.445,0.927,1,-3.198,1,0.0824,0.24,0.0,0.0631,0.699,137.925,audio_features,spotify:track:2Eb1CCSJScCJA1YPhWEX9K,https://api.spotify.com/v1/tracks/2Eb1CCSJScCJA1YPhWEX9K,https://api.spotify.com/v1/audio-analysis/2Eb1CCSJScCJA1YPhWEX9K,146087,4,best_of_trap.csv,16
4asSJ2sYnibe1zcWWt4HuI,0.564,0.678,6,-7.682,0,0.0506,0.00194,0.00239,0.315,0.207,110.077,audio_features,spotify:track:4asSJ2sYnibe1zcWWt4HuI,https://api.spotify.com/v1/tracks/4asSJ2sYnibe1zcWWt4HuI,https://api.spotify.com/v1/audio-analysis/4asSJ2sYnibe1zcWWt4HuI,170897,4,best_of_trap.csv,12
6qcsUJIHJE9VNLtJAS7V1n,0.669,0.694,10,-9.546,0,0.0426,0.191,0.826,0.269,0.205,89.902,audio_features,spotify:track:6qcsUJIHJE9VNLtJAS7V1n,https://api.spotify.com/v1/tracks/6qcsUJIHJE9VNLtJAS7V1n,https://api.spotify.com/v1/audio-analysis/6qcsUJIHJE9VNLtJAS7V1n,445560,4,best_of_trip_hop.csv,14
104q4jNsYaZCG1avo1Y9JI,0.841,0.854,1,-12.368,0,0.0578,0.00029,0.919,0.0575,0.41,94.958,audio_features,spotify:track:104q4jNsYaZCG1avo1Y9JI,https://api.spotify.com/v1/tracks/104q4jNsYaZCG1avo1Y9JI,https://api.spotify.com/v1/audio-analysis/104q4jNsYaZCG1avo1Y9JI,379600,4,best_of_trip_hop.csv,14
67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,330773,4,best_of_trip_hop.csv,14
0S4oXreSfLxymoK2rRsT6I,0.845,0.595,11,-9.522,0,0.292,0.0836,0.385,0.34,0.805,159.836,audio_features,spotify:track:0S4oXreSfLxymoK2rRsT6I,https://api.spotify.com/v1/tracks/0S4oXreSfLxymoK2rRsT6I,https://api.spotify.com/v1/audio-analysis/0S4oXreSfLxymoK2rRsT6I,395867,4,best_of_trip_hop.csv,8
4tVhBXOhSlqYCL2IjyoUNu,0.855,0.496,5,-10.572,1,0.0824,0.0778,0.451,0.12,0.947,95.494,audio_features,spotify:track:4tVhBXOhSlqYCL2IjyoUNu,https://api.spotify.com/v1/tracks/4tVhBXOhSlqYCL2IjyoUNu,https://api.spotify.com/v1/audio-analysis/4tVhBXOhSlqYCL2IjyoUNu,261827,4,best_of_trip_hop.csv,21
7fLYbSf0aSDIqdodWuLgUS,0.821,0.354,10,-9.917,0,0.0691,0.0955,0.33,0.544,0.627,85.011,audio_features,spotify:track:7fLYbSf0aSDIqdodWuLgUS,https://api.spotify.com/v1/tracks/7fLYbSf0aSDIqdodWuLgUS,https://api.spotify.com/v1/audio-analysis/7fLYbSf0aSDIqdodWuLgUS,368728,4,best_of_trip_hop.csv,23
7wULNOKU99VregJA264okG,0.713,0.461,1,-12.782,1,0.0439,0.0111,0.706,0.218,0.244,95.913,audio_features,spotify:track:7wULNOKU99VregJA264okG,https://api.spotify.com/v1/tracks/7wULNOKU99VregJA264okG,https://api.spotify.com/v1/audio-analysis/7wULNOKU99VregJA264okG,285933,4,best_of_trip_hop.csv,7
6a0NIzMJ2ph8koRovXjeQI,0.799,0.729,4,-6.143,0,0.0731,0.446,0.000324,0.103,0.848,137.98,audio_features,spotify:track:6a0NIzMJ2ph8koRovXjeQI,https://api.spotify.com/v1/tracks/6a0NIzMJ2ph8koRovXjeQI,https://api.spotify.com/v1/audio-analysis/6a0NIzMJ2ph8koRovXjeQI,256600,4,best_of_trip_hop.csv,22
0EZwXw5ZG0RSnrpzYHLkX1,0.813,0.596,2,-13.035,1,0.226,0.412,0.765,0.0965,0.77,82.266,audio_features,spotify:track:0EZwXw5ZG0RSnrpzYHLkX1,https://api.spotify.com/v1/tracks/0EZwXw5ZG0RSnrpzYHLkX1,https://api.spotify.com/v1/audio-analysis/0EZwXw5ZG0RSnrpzYHLkX1,269267,4,best_of_trip_hop.csv,21
4NsBEdmbgu9u8cH21ycyBv,0.595,0.557,2,-11.903,0,0.0912,0.351,0.81,0.0468,0.396,179.798,audio_features,spotify:track:4NsBEdmbgu9u8cH21ycyBv,https://api.spotify.com/v1/tracks/4NsBEdmbgu9u8cH21ycyBv,https://api.spotify.com/v1/audio-analysis/4NsBEdmbgu9u8cH21ycyBv,359600,4,best_of_trip_hop.csv,14
6MHCHK92gmaAzdEqoXmfam,0.638,0.648,10,-8.409,0,0.0404,0.184,0.657,0.115,0.96,90.026,audio_features,spotify:track:6MHCHK92gmaAzdEqoXmfam,https://api.spotify.com/v1/tracks/6MHCHK92gmaAzdEqoXmfam,https://api.spotify.com/v1/audio-analysis/6MHCHK92gmaAzdEqoXmfam,366867,4,best_of_trip_hop.csv,4
3UtGz5qWgIv4jJNYGvAvdB,0.587,0.678,1,-8.651,0,0.0524,0.0319,0.16,0.116,0.429,169.947,audio_features,spotify:track:3UtGz5qWgIv4jJNYGvAvdB,https://api.spotify.com/v1/tracks/3UtGz5qWgIv4jJNYGvAvdB,https://api.spotify.com/v1/audio-analysis/3UtGz5qWgIv4jJNYGvAvdB,228840,4,best_of_trip_hop.csv,12
04hr5vtWbtWaN0qehBfBCL,0.573,0.54,10,-12.315,1,0.16,0.327,0.00404,0.162,0.507,119.806,audio_features,spotify:track:04hr5vtWbtWaN0qehBfBCL,https://api.spotify.com/v1/tracks/04hr5vtWbtWaN0qehBfBCL,https://api.spotify.com/v1/audio-analysis/04hr5vtWbtWaN0qehBfBCL,226960,4,best_of_trip_hop.csv,5
